id,presenterDisplayName,duration
382241,The TED Interview,4154
382241,The TED Interview,4154
382241,The TED Interview,4154
382241,The TED Interview,4154
382241,The TED Interview,4154
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
382754,Rebecca J. Barthelmie and Sara C. Pryor,284
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383495,John Marshall,460
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
383420,Lisa Genova,1336
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
381951,Alex Gendler,346
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382316,Justin Schmidt,297
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382703,Kiran Mazumdar-Shaw,850
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
382731,Steven Allison,615
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
358656,David Gruber,390
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382287,WorkLife with Adam Grant,2128
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382076,Alex Gendler,279
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382966,Canwen Xu,579
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
382068,Joan C. Williams,874
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380319,Megan McArthur,643
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
380200,Joseph Goffman,320
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
382064,Nomava Zanazo,716
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
380988,Erick Wilberding,308
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
382269,Kalika Bali,971
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
343293,Far Flung with Saleem Reshamwala,2395
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
382286,WorkLife with Adam Grant,2254
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
379995,Kristiina J. Hurme and Alejandro Rico-Guevara,285
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381507,Jens Burchardt,684
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381353,Esther Perel,925
381808, TED-Ed,289
381808, TED-Ed,289
381808, TED-Ed,289
381808, TED-Ed,289
381808, TED-Ed,289
381808, TED-Ed,289
381808, TED-Ed,289
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380875,Katherine M. Gehl,1012
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380905,Elizabeth Cox,327
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
380973,Tim Nevius,602
381036,ZigZag,1249
381036,ZigZag,1249
381036,ZigZag,1249
381036,ZigZag,1249
381036,ZigZag,1249
381036,ZigZag,1249
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
379671,Jacques S. Abramowicz,295
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
381502,Kate Lister,1142
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
362423,Michael Levin,1166
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
381343,Archie Crowley,797
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
376037,Kayla Wolf,279
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
380586,Brian A. Pavlac,286
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381233,Andrew Youn,377
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
381038,TEDx SHORTS,282
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
379845,Dennis E. Shasha,327
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380167,Amber McReynolds,609
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380165,Caroline Catlin,799
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
380326,Kayla Wolf,324
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
379981,Natsai Audrey Chieza,512
378615, TED-Ed,260
378615, TED-Ed,260
378615, TED-Ed,260
378615, TED-Ed,260
378615, TED-Ed,260
378615, TED-Ed,260
378615, TED-Ed,260
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
380419,Bill Gates,2891
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378731,TED Radio Hour,710
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
378128,Neil R. Jeyasingam,278
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379979,Tyler Dewitt,826
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
379902,Julia Dhar,630
378614, TED-Ed,266
378614, TED-Ed,266
378614, TED-Ed,266
378614, TED-Ed,266
378614, TED-Ed,266
378614, TED-Ed,266
378614, TED-Ed,266
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
377074,Emily Leproust,658
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379192,Chase LaDue and Bruce A. Schulte,292
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
379471,Leslie Herod,574
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
378719,How to Be a Better Human,1649
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
379565,Patty McCord,460
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
378944,Briana Brownell,277
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
370136,Antoine Gourévitch,649
